$\Phi$
x	y	$\Phi$
35.375	0.903207887907066	-1413.02308358901
35.625	0.903207887907066	-1245.67851850483
35.875	0.903207887907066	-1098.15130748908
36.125	0.903207887907066	-968.094804829603
36.375	0.903207887907066	-853.440218668387
36.625	0.903207887907066	-752.363714690154
36.875	0.903207887907066	-663.257414194344
37.125	0.903207887907066	-584.703825568508
37.375	0.903207887907066	-515.453302741913
37.625	0.903207887907066	-454.404172302122
37.875	0.903207887907066	-400.585213368706
38.125	0.903207887907066	-353.14021170986
38.375	0.903207887907066	-311.31434255473
38.625	0.903207887907066	-274.442165618944
38.875	0.903207887907066	-241.937041486233
39.125	0.903207887907066	-213.281801081108
39.375	0.903207887907066	-188.020519886039
39.625	0.903207887907066	-165.751266117265
39.875	0.903207887907066	-146.119707555915
40.125	0.903207887907066	-128.813475380805
40.375	0.903207887907066	-113.557195383691
40.625	0.903207887907066	-100.108107557449
40.875	0.903207887907066	-88.2522044018473
41.125	0.903207887907066	-77.8008265383555
41.375	0.903207887907066	-68.587661496291
41.625	0.903207887907066	-60.466097942743
41.875	0.903207887907066	-53.3068932803082
42.125	0.903207887907066	-46.9961175192548
42.375	0.903207887907066	-41.4333407237613
42.625	0.903207887907066	-36.5300352049267
42.875	0.903207887907066	-32.208167048105
43.125	0.903207887907066	-28.3989545728685
43.375	0.903207887907066	-25.0417739785522
43.625	0.903207887907066	-22.0831947689688
43.875	0.903207887907066	-19.476129613794
44.125	0.903207887907066	-17.1790851240601
44.375	0.903207887907066	-15.1555016241392
44.625	0.903207887907066	-13.3731714180096
44.875	0.903207887907066	-11.8037262960444
45.125	0.903207887907066	-10.4221861298265
45.375	0.903207887907066	-9.20656137414173
45.625	0.903207887907066	-8.13750315273553
45.875	0.903207887907066	-7.19799536131088
46.125	0.903207887907066	-6.37308388959806
46.375	0.903207887907066	-5.64963865479661
46.625	0.903207887907066	-5.01614466063729
46.875	0.903207887907066	-4.46251875806687
47.125	0.903207887907066	-3.97994919243698
47.375	0.903207887907066	-3.56075538460461
47.625	0.903207887907066	-3.19826571527432
47.875	0.903207887907066	-2.88671136836584
48.125	0.903207887907066	-2.62113454471843
48.375	0.903207887907066	-2.39730958612047
48.625	0.903207887907066	-2.21167575510781
48.875	0.903207887907066	-2.06128060148344
49.125	0.903207887907066	-1.94373301502043
49.375	0.903207887907066	-1.85716521801405
49.625	0.903207887907066	-1.80020309371887
49.875	0.903207887907066	-1.7719443795653
0.125	0.918915851175015	108735250179.031
0.375	0.918915851175015	-35254213761.1277
0.625	0.918915851175015	-21427467756.613
0.875	0.918915851175015	-17626501067.0671
1.125	0.918915851175015	-18783958233.7672
1.375	0.918915851175015	-20099856111.1691
1.625	0.918915851175015	-20645340128.4718
1.875	0.918915851175015	-20451898089.0599
2.125	0.918915851175015	-19710147384.6104
2.375	0.918915851175015	-18606637958.3611
2.625	0.918915851175015	-17292691659.0071
2.875	0.918915851175015	-15881665764.8373
3.125	0.918915851175015	-14453731197.8487
3.375	0.918915851175015	-13062550351.6762
3.625	0.918915851175015	-11741779680.1639
3.875	0.918915851175015	-10510606301.1427
4.125	0.918915851175015	-9378126015.62781
4.375	0.918915851175015	-8346642916.99582
4.625	0.918915851175015	-7414071672.03431
4.875	0.918915851175015	-6575639178.29445
5.125	0.918915851175015	-5825061147.11768
5.375	0.918915851175015	-5155336350.04659
5.625	0.918915851175015	-4559268495.46329
5.875	0.918915851175015	-4029797556.11149
6.125	0.918915851175015	-3560199967.13441
6.375	0.918915851175015	-3144200075.00042
6.625	0.918915851175015	-2776022634.35006
6.875	0.918915851175015	-2450407046.55462
7.125	0.918915851175015	-2162597547.17534
7.375	0.918915851175015	-1908318981.42992
7.625	0.918915851175015	-1683744620.78736
7.875	0.918915851175015	-1485460270.70031
8.125	0.918915851175015	-1310427408.48441
8.375	0.918915851175015	-1155947062.87228
8.625	0.918915851175015	-1019625454.82471
8.875	0.918915851175015	-899341958.672692
9.125	0.918915851175015	-793219640.842873
9.375	0.918915851175015	-699598439.722326
9.625	0.918915851175015	-617010929.673271
9.875	0.918915851175015	-544160540.722844
10.125	0.918915851175015	-479902066.510008
10.375	0.918915851175015	-423224275.394732
10.625	0.918915851175015	-373234435.567964
10.875	0.918915851175015	-329144569.380028
11.125	0.918915851175015	-290259261.474062
11.375	0.918915851175015	-255964857.381912
11.625	0.918915851175015	-225719902.520374
11.875	0.918915851175015	-199046685.062334
12.125	0.918915851175015	-175523759.360041
12.375	0.918915851175015	-154779339.118802
12.625	0.918915851175015	-136485461.171413
12.875	0.918915851175015	-120352831.404155
13.125	0.918915851175015	-106126274.118047
13.375	0.918915851175015	-93580714.8995815
13.625	0.918915851175015	-82517634.9726201
13.875	0.918915851175015	-72761942.0701104
14.125	0.918915851175015	-64159209.1687784
14.375	0.918915851175015	-56573238.0409816
14.625	0.918915851175015	-49883909.5627696
14.875	0.918915851175015	-43985287.1394122
15.125	0.918915851175015	-38783943.528448
15.375	0.918915851175015	-34197484.8099102
15.625	0.918915851175015	-30153248.3232077
15.875	0.918915851175015	-26587154.1047224
16.125	0.918915851175015	-23442691.7596286
16.375	0.918915851175015	-20670026.8215521
16.625	0.918915851175015	-18225212.5264796
16.875	0.918915851175015	-16069494.581251
17.125	0.918915851175015	-14168697.9673479
17.375	0.918915851175015	-12492686.1099606
17.625	0.918915851175015	-11014883.8803809
17.875	0.918915851175015	-9711856.90425872
18.125	0.918915851175015	-8562940.5347639
18.375	0.918915851175015	-7549912.63202428
18.625	0.918915851175015	-6656704.98054167
18.875	0.918915851175015	-5869148.78542284
19.125	0.918915851175015	-5174750.22570917
19.375	0.918915851175015	-4562492.51727461
19.625	0.918915851175015	-4022661.35610749
19.875	0.918915851175015	-3546690.98186311
20.125	0.918915851175015	-3127028.42716636
20.375	0.918915851175015	-2757013.80536642
20.625	0.918915851175015	-2430774.74281558
20.875	0.918915851175015	-2143133.28524626
21.125	0.918915851175015	-1889523.80496915
21.375	0.918915851175015	-1665920.60951612
21.625	0.918915851175015	-1468774.10574096
21.875	0.918915851175015	-1294954.50868754
22.125	0.918915851175015	-1141702.2038682
22.375	0.918915851175015	-1006583.97684994
22.625	0.918915851175015	-887454.416878317
22.875	0.918915851175015	-782421.883146398
23.125	0.918915851175015	-689818.494528924
23.375	0.918915851175015	-608173.667290372
23.625	0.918915851175015	-536190.781445358
23.875	0.918915851175015	-472726.605987634
24.125	0.918915851175015	-416773.156892603
24.375	0.918915851175015	-367441.700327614
24.625	0.918915851175015	-323948.64748353
24.875	0.918915851175015	-285603.117407038
25.125	0.918915851175015	-251795.970639609
25.375	0.918915851175015	-221990.139773925
25.625	0.918915851175015	-195712.10359028
25.875	0.918915851175015	-172544.369559267
26.125	0.918915851175015	-152118.845479402
26.375	0.918915851175015	-134110.995112351
26.625	0.918915851175015	-118234.685107017
26.875	0.918915851175015	-104237.641463538
27.125	0.918915851175015	-91897.4434529695
27.375	0.918915851175015	-81017.9914308115
27.625	0.918915851175015	-71426.3924977091
27.875	0.918915851175015	-62970.2145875452
28.125	0.918915851175015	-55515.0654066984
28.375	0.918915851175015	-48942.4578010562
28.625	0.918915851175015	-43147.9276710275
28.875	0.918915851175015	-38039.374561322
29.125	0.918915851175015	-33535.5985851088
29.375	0.918915851175015	-29565.010457315
29.625	0.918915851175015	-26064.4941586618
29.875	0.918915851175015	-22978.4041740862
30.125	0.918915851175015	-20257.6813848481
30.375	0.918915851175015	-17859.0735767318
30.625	0.918915851175015	-15744.4481871893
30.875	0.918915851175015	-13880.1863783325
31.125	0.918915851175015	-12236.6488136169
31.375	0.918915851175015	-10787.7046543022
31.625	0.918915851175015	-9510.31629541518
31.875	0.918915851175015	-8384.17324586246
32.125	0.918915851175015	-7391.36933760293
32.375	0.918915851175015	-6516.11813676023
32.625	0.918915851175015	-5744.50203614706
32.875	0.918915851175015	-5064.25104351426
33.125	0.918915851175015	-4464.54775141107
33.375	0.918915851175015	-3935.85539032907
33.625	0.918915851175015	-3469.76623340395
33.875	0.918915851175015	-3058.86794418054
34.125	0.918915851175015	-2696.62574393699
34.375	0.918915851175015	-2377.27852633907
34.625	0.918915851175015	-2095.74726874097
34.875	0.918915851175015	-1847.55428478302
35.125	0.918915851175015	-1628.75203515961
35.375	0.918915851175015	-1435.86036527553
35.625	0.918915851175015	-1265.81117238735
35.875	0.918915851175015	-1115.89962286463
36.125	0.918915851175015	-983.741144275114
36.375	0.918915851175015	-867.233508754295
36.625	0.918915851175015	-764.523405017456
36.875	0.918915851175015	-673.976967697095
37.125	0.918915851175015	-594.153795573236
37.375	0.918915851175015	-523.784045706727
37.625	0.918915851175015	-461.748239367047
37.875	0.918915851175015	-407.05945874302
38.125	0.918915851175015	-358.847651420775
38.375	0.918915851175015	-316.345793113169
38.625	0.918915851175015	-278.877688659313
38.875	0.918915851175015	-245.847217352395
39.125	0.918915851175015	-216.728851611261
39.375	0.918915851175015	-191.059298251537
39.625	0.918915851175015	-168.430129456677
39.875	0.918915851175015	-148.481286282033
40.125	0.918915851175015	-130.895351395379
40.375	0.918915851175015	-115.392499986203
40.625	0.918915851175015	-101.726048557313
40.875	0.918915851175015	-89.6785308175892
41.125	0.918915851175015	-79.0582382748735
41.375	0.918915851175015	-69.6961705162877
41.625	0.918915851175015	-61.4433466770542
41.875	0.918915851175015	-54.1684353418087
42.125	0.918915851175015	-47.7556651855149
42.375	0.918915851175015	-42.1029831251208
42.625	0.918915851175015	-37.1204306887412
42.875	0.918915851175015	-32.7287127792008
43.125	0.918915851175015	-28.8579360681829
43.375	0.918915851175015	-25.4464969547836
43.625	0.918915851175015	-22.4401014007345
43.875	0.918915851175015	-19.7909010518291
44.125	0.918915851175015	-17.4567319044352
44.375	0.918915851175015	-15.4004434068637
44.625	0.918915851175015	-13.5893073236475
44.875	0.918915851175015	-11.9944969594115
45.125	0.918915851175015	-10.5906284580755
45.375	0.918915851175015	-9.35535688048417
45.625	0.918915851175015	-8.26902063485114
45.875	0.918915851175015	-7.31432860352753
46.125	0.918915851175015	-6.47608498876153
46.375	0.918915851175015	-5.74094750012787
46.625	0.918915851175015	-5.09721503668964
46.875	0.918915851175015	-4.53464148617267
47.125	0.918915851175015	-4.04427267891941
47.375	0.918915851175015	-3.61830390277496
47.625	0.918915851175015	-3.2499557121831
47.875	0.918915851175015	-2.9333660558536
48.125	0.918915851175015	-2.66349700701984
48.375	0.918915851175015	-2.43605461267852
48.625	0.918915851175015	-2.24742058697966
48.875	0.918915851175015	-2.09459476244227
49.125	0.918915851175015	-1.97514738390504
49.375	0.918915851175015	-1.88718048681904
49.625	0.918915851175015	-1.82929774616069
49.875	0.918915851175015	-1.8005823172452
0.125	0.934623814442963	135235751588.304
0.375	0.934623814442963	-27547797932.8097
0.625	0.934623814442963	-20724428416.8239
0.875	0.934623814442963	-17939652526.893
1.125	0.934623814442963	-19202016600.8749
1.375	0.934623814442963	-20525518776.6279
1.625	0.934623814442963	-21061271426.2092
1.875	0.934623814442963	-20847424978.8967
2.125	0.934623814442963	-20078286655.4431
2.375	0.934623814442963	-18943939355.4505
2.625	0.934623814442963	-17598326352.1784
2.875	0.934623814442963	-16156471140.8804
3.125	0.934623814442963	-14699488185.5349
3.375	0.934623814442963	-13281501756.5014
3.625	0.934623814442963	-11936330880.9051
3.875	0.934623814442963	-10683149173.9875
4.125	0.934623814442963	-9530941484.05662
4.375	0.934623814442963	-8481851874.46343
4.625	0.934623814442963	-7533614820.2383
4.875	0.934623814442963	-6681273649.11089
5.125	0.934623814442963	-5918366493.35211
5.375	0.934623814442963	-5237725438.95317
5.625	0.934623814442963	-4632000650.78182
5.875	0.934623814442963	-4093992396.55239
6.125	0.934623814442963	-3616851055.9226
6.375	0.934623814442963	-3194187896.77704
6.625	0.934623814442963	-2820126656.68304
6.875	0.934623814442963	-2489316766.73304
7.125	0.934623814442963	-2196922509.08516
7.375	0.934623814442963	-1938597795.2899
7.625	0.934623814442963	-1710453044.45477
7.875	0.934623814442963	-1509018423.76638
8.125	0.934623814442963	-1331206194.78615
8.375	0.934623814442963	-1174273876.64516
8.625	0.934623814442963	-1035789242.5628
8.875	0.934623814442963	-913597704.124465
9.125	0.934623814442963	-805792335.245975
9.375	0.934623814442963	-710686593.854885
9.625	0.934623814442963	-626789678.864736
9.875	0.934623814442963	-552784388.792336
10.125	0.934623814442963	-487507309.774537
10.375	0.934623814442963	-429931143.45366
10.625	0.934623814442963	-379148981.533294
10.875	0.934623814442963	-334360338.575332
11.125	0.934623814442963	-294858764.348242
11.375	0.934623814442963	-260020869.451778
11.625	0.934623814442963	-229296611.540123
11.875	0.934623814442963	-202200703.289754
12.125	0.934623814442963	-178305016.720789
12.375	0.934623814442963	-157231871.23498
12.625	0.934623814442963	-138648104.594415
12.875	0.934623814442963	-122259836.951775
13.125	0.934623814442963	-107807847.941763
13.375	0.934623814442963	-95063495.7811414
13.625	0.934623814442963	-83825115.353072
13.875	0.934623814442963	-73914839.4342837
14.125	0.934623814442963	-65175793.6307155
14.375	0.934623814442963	-57469621.2891329
14.625	0.934623814442963	-50674299.7173913
14.875	0.934623814442963	-44682213.5392445
15.125	0.934623814442963	-39398454.9911479
15.375	0.934623814442963	-34739324.4935519
15.625	0.934623814442963	-30631007.9479802
15.875	0.934623814442963	-27008409.96902
16.125	0.934623814442963	-23814124.6979865
16.375	0.934623814442963	-20997527.9988552
16.625	0.934623814442963	-18513976.739609
16.875	0.934623814442963	-16324102.5423444
17.125	0.934623814442963	-14393188.8690482
17.375	0.934623814442963	-12690621.6196907
17.625	0.934623814442963	-11189404.5754044
17.875	0.934623814442963	-9865732.03994562
18.125	0.934623814442963	-8698611.93320051
18.375	0.934623814442963	-7669533.38523563
18.625	0.934623814442963	-6762173.58066974
18.875	0.934623814442963	-5962139.22193848
19.125	0.934623814442963	-5256738.52599101
19.375	0.934623814442963	-4634780.1506615
19.625	0.934623814442963	-4086395.87193603
19.875	0.934623814442963	-3602884.20825786
20.125	0.934623814442963	-3176572.51876684
20.375	0.934623814442963	-2800695.39414462
20.625	0.934623814442963	-2469287.4161233
20.875	0.934623814442963	-2177088.58875928
21.125	0.934623814442963	-1919460.94484804
21.375	0.934623814442963	-1692315.00751192
21.625	0.934623814442963	-1492044.94281411
21.875	0.934623814442963	-1315471.3766918
22.125	0.934623814442963	-1159790.97072698
22.375	0.934623814442963	-1022531.95819508
22.625	0.934623814442963	-901514.93613611
22.875	0.934623814442963	-794818.292367235
23.125	0.934623814442963	-700747.719713125
23.375	0.934623814442963	-617809.334428369
23.625	0.934623814442963	-544685.972845839
23.875	0.934623814442963	-480216.290607858
24.125	0.934623814442963	-423376.333217947
24.375	0.934623814442963	-373263.285790829
24.625	0.934623814442963	-329081.144396026
24.875	0.934623814442963	-290128.0818312
25.125	0.934623814442963	-255785.30750658
25.375	0.934623814442963	-225507.244795999
25.625	0.934623814442963	-198812.870087441
25.875	0.934623814442963	-175278.076176922
26.125	0.934623814442963	-154528.938885182
26.375	0.934623814442963	-136235.780093977
26.625	0.934623814442963	-120107.933024252
26.875	0.934623814442963	-105889.126711989
27.125	0.934623814442963	-93353.4164553484
27.375	0.934623814442963	-82301.5956641492
27.625	0.934623814442963	-72558.0321769821
27.875	0.934623814442963	-63967.8788431549
28.125	0.934623814442963	-56394.6141027912
28.375	0.934623814442963	-49717.873532883
28.625	0.934623814442963	-43831.5379427355
28.875	0.934623814442963	-38642.0476722535
29.125	0.934623814442963	-34066.9163353358
29.375	0.934623814442963	-30033.4204151515
29.625	0.934623814442963	-26477.443908434
29.875	0.934623814442963	-23342.4596763514
30.125	0.934623814442963	-20578.6313290028
30.375	0.934623814442963	-18142.0213835385
30.625	0.934623814442963	-15993.8931226439
30.875	0.934623814442963	-14100.0950673902
31.125	0.934623814442963	-12430.5182898371
31.375	0.934623814442963	-10958.6179470573
31.625	0.934623814442963	-9660.99143778847
31.875	0.934623814442963	-8517.00648186409
32.125	0.934623814442963	-7508.47321520077
32.375	0.934623814442963	-6619.35509198717
32.625	0.934623814442963	-5835.51400192415
32.875	0.934623814442963	-5144.48555368077
33.125	0.934623814442963	-4535.28095477492
33.375	0.934623814442963	-3998.2123404621
33.625	0.934623814442963	-3524.73877662563
33.875	0.934623814442963	-3107.33049001369
34.125	0.934623814442963	-2739.34916867522
34.375	0.934623814442963	-2414.94243070227
34.625	0.934623814442963	-2128.95078444216
34.875	0.934623814442963	-1876.82560177199
35.125	0.934623814442963	-1654.55680097899
35.375	0.934623814442963	-1458.60909004144
35.625	0.934623814442963	-1285.86575710427
35.875	0.934623814442963	-1133.57911485167
36.125	0.934623814442963	-999.326811197352
36.375	0.934623814442963	-880.97331192326
36.625	0.934623814442963	-776.6359430766
36.875	0.934623814442963	-684.654953390267
37.125	0.934623814442963	-603.567120872446
37.375	0.934623814442963	-532.082484032281
37.625	0.934623814442963	-469.063827864338
37.875	0.934623814442963	-413.508598494314
38.125	0.934623814442963	-364.532958986334
38.375	0.934623814442963	-321.357732842863
38.625	0.934623814442963	-283.296011730581
38.875	0.934623814442963	-249.742230417697
39.125	0.934623814442963	-220.162535229165
39.375	0.934623814442963	-194.086292887284
39.625	0.934623814442963	-171.098604732446
39.875	0.934623814442963	-150.833707300828
40.125	0.934623814442963	-132.969154325853
40.375	0.934623814442963	-117.220687652945
40.625	0.934623814442963	-103.337715509053
40.875	0.934623814442963	-91.0993262244276
41.125	0.934623814442963	-80.310774016929
41.375	0.934623814442963	-70.8003809546156
41.625	0.934623814442963	-62.4168058292716
41.875	0.934623814442963	-55.0266365074719
42.125	0.934623814442963	-48.5122674691086
42.375	0.934623814442963	-42.7700287780594
42.625	0.934623814442963	-37.7085367276788
42.875	0.934623814442963	-33.2472399288213
43.125	0.934623814442963	-29.3151377159855
43.375	0.934623814442963	-25.8496504874617
43.625	0.934623814442963	-22.795624011515
43.875	0.934623814442963	-20.1044518611315
44.125	0.934623814442963	-17.7333020185055
44.375	0.934623814442963	-15.6444353471709
44.625	0.934623814442963	-13.8046050907515
44.875	0.934623814442963	-12.1845278460314
45.125	0.934623814442963	-10.7584175948351
45.375	0.934623814442963	-9.50357538220779
45.625	0.934623814442963	-8.40002811347574
45.875	0.934623814442963	-7.43021072408233
46.125	0.934623814442963	-6.5786866660076
46.375	0.934623814442963	-5.83190226409907
46.625	0.934623814442963	-5.17797103442823
46.875	0.934623814442963	-4.60648453343851
47.125	0.934623814442963	-4.1083467287202
47.375	0.934623814442963	-3.67562925646975
47.625	0.934623814442963	-3.30144526299921
47.875	0.934623814442963	-2.97983982335642
48.125	0.934623814442963	-2.70569519388822
48.375	0.934623814442963	-2.47464939163385
48.625	0.934623814442963	-2.28302680551938
48.875	0.934623814442963	-2.12777973581883
49.125	0.934623814442963	-2.0064399322951
49.375	0.934623814442963	-1.91707936061506
49.625	0.934623814442963	-1.85827957359759
49.875	0.934623814442963	-1.82910920098927
0.125	0.950331777710912	154542279237.873
0.375	0.950331777710912	-20559562552.6216
0.625	0.950331777710912	-20001093888.9613
0.875	0.950331777710912	-18236615715.255
1.125	0.950331777710912	-19619958731.7679
1.375	0.950331777710912	-20954342794.6608
1.625	0.950331777710912	-21480165583.6721
1.875	0.950331777710912	-21245128271.1146
2.125	0.950331777710912	-20447846513.0313
2.375	0.950331777710912	-19282054466.7318
2.625	0.950331777710912	-17904323993.6996
2.875	0.950331777710912	-16431323155.7416
3.125	0.950331777710912	-14945081793.1161
3.375	0.950331777710912	-13500159339.8746
3.625	0.950331777710912	-12130514991.2854
3.875	0.950331777710912	-10855291320.7891
4.125	0.950331777710912	-9683349102.76003
4.375	0.950331777710912	-8616662873.77491
4.625	0.950331777710912	-7652780223.92845
4.875	0.950331777710912	-6786556304.80462
5.125	0.950331777710912	-6011348574.80051
5.375	0.950331777710912	-5319820411.6065
5.625	0.950331777710912	-4704467160.92151
5.875	0.950331777710912	-4157948622.01089
6.125	0.950331777710912	-3673288701.00587
6.375	0.950331777710912	-3243985397.62585
6.625	0.950331777710912	-2864061390.29275
6.875	0.950331777710912	-2528076189.84636
7.125	0.950331777710912	-2231114229.68783
7.375	0.950331777710912	-1968758621.9611
7.625	0.950331777710912	-1737057080.88616
7.875	0.950331777710912	-1532484285.55614
8.125	0.950331777710912	-1351903428.12694
8.375	0.950331777710912	-1192528656.81182
8.625	0.950331777710912	-1051889426.04437
8.875	0.950331777710912	-927797302.989412
9.125	0.950331777710912	-818315476.584591
9.375	0.950331777710912	-721731021.333605
9.625	0.950331777710912	-636529847.803055
9.875	0.950331777710912	-561374200.872734
10.125	0.950331777710912	-495082528.588699
10.375	0.950331777710912	-436611527.600422
10.625	0.950331777710912	-385040167.915123
10.875	0.950331777710912	-339555504.874778
11.125	0.950331777710912	-299440096.379424
11.375	0.950331777710912	-264060856.14564
11.625	0.950331777710912	-232859187.705863
11.875	0.950331777710912	-205342257.968307
12.125	0.950331777710912	-181075282.880785
12.375	0.950331777710912	-159674710.730201
12.625	0.950331777710912	-140802200.679489
12.875	0.950331777710912	-124159305.216862
13.125	0.950331777710912	-109482775.256773
13.375	0.950331777710912	-96540415.7168874
13.625	0.950331777710912	-85127427.5541325
13.875	0.950331777710912	-75063179.5413251
14.125	0.950331777710912	-66188359.575302
14.375	0.950331777710912	-58362461.0998986
14.625	0.950331777710912	-51461565.3723352
14.875	0.950331777710912	-45376384.865576
15.125	0.950331777710912	-40010537.1433054
15.375	0.950331777710912	-35279022.124464
15.625	0.950331777710912	-31106878.8218732
15.875	0.950331777710912	-27428000.4404079
16.125	0.950331777710912	-24184089.1958506
16.375	0.950331777710912	-21323734.402985
16.625	0.950331777710912	-18801599.3136874
16.875	0.950331777710912	-16577703.8921436
17.125	0.950331777710912	-14616792.2209846
17.375	0.950331777710912	-12887774.5622518
17.625	0.950331777710912	-11363235.271216
17.875	0.950331777710912	-10018998.7973768
18.125	0.950331777710912	-8833746.92153902
18.375	0.950331777710912	-7788681.18496007
18.625	0.950331777710912	-6867225.17874513
18.875	0.950331777710912	-6054761.99007959
19.125	0.950331777710912	-5338402.65634592
19.375	0.950331777710912	-4706781.96736233
19.625	0.950331777710912	-4149878.38756512
19.875	0.950331777710912	-3658855.25070583
20.125	0.950331777710912	-3225920.7155283
20.375	0.950331777710912	-2844204.2672011
20.625	0.950331777710912	-2507647.81066699
20.875	0.950331777710912	-2210909.63264368
21.125	0.950331777710912	-1949279.71239639
21.375	0.950331777710912	-1718605.04080434
21.625	0.950331777710912	-1515223.76548578
21.875	0.950331777710912	-1335907.11932182
22.125	0.950331777710912	-1177808.21282838
22.375	0.950331777710912	-1038416.87940879
22.625	0.950331777710912	-915519.858289553
22.875	0.950331777710912	-807165.68440815
23.125	0.950331777710912	-711633.729019319
23.375	0.950331777710912	-627406.90048926
23.625	0.950331777710912	-553147.572693492
23.875	0.950331777710912	-487676.359538922
24.125	0.950331777710912	-429953.399201188
24.375	0.950331777710912	-379061.851416379
24.625	0.950331777710912	-334193.346220187
24.875	0.950331777710912	-294635.153441325
25.125	0.950331777710912	-259758.86951835
25.375	0.950331777710912	-229010.44225101
25.625	0.950331777710912	-201901.375298988
25.875	0.950331777710912	-178000.972937887
26.125	0.950331777710912	-156929.502070211
26.375	0.950331777710912	-138352.163028797
26.625	0.950331777710912	-121973.773531895
26.875	0.950331777710912	-107534.081455478
27.125	0.950331777710912	-94803.6320587923
27.375	0.950331777710912	-83580.1240910608
27.625	0.950331777710912	-73685.1969601028
27.875	0.950331777710912	-64961.5979801446
28.125	0.950331777710912	-57270.6847444262
28.375	0.950331777710912	-50490.2229840145
28.625	0.950331777710912	-44512.4449615855
28.875	0.950331777710912	-39242.3375821695
29.125	0.950331777710912	-34596.1330474366
29.375	0.950331777710912	-30499.9780937624
29.625	0.950331777710912	-26888.7606880288
29.875	0.950331777710912	-23705.0755537614
30.125	0.950331777710912	-20898.3121034022
30.375	0.950331777710912	-18423.8502951797
30.625	0.950331777710912	-16242.3516459891
30.875	0.950331777710912	-14319.1341420595
31.125	0.950331777710912	-12623.6211209446
31.375	0.950331777710912	-11128.8553726167
31.625	0.950331777710912	-9811.0707428239
31.875	0.950331777710912	-8649.31443477558
32.125	0.950331777710912	-7625.11401016657
32.375	0.950331777710912	-6722.18380027141
32.625	0.950331777710912	-5926.16606361948
32.875	0.950331777710912	-5224.40277851617
33.125	0.950331777710912	-4605.73444516242
33.375	0.950331777710912	-4060.32270106058
33.625	0.950331777710912	-3579.49393159021
33.875	0.950331777710912	-3155.60139109038
34.125	0.950331777710912	-2781.90364378944
34.375	0.950331777710912	-2452.45739314359
34.625	0.950331777710912	-2162.02299669862
34.875	0.950331777710912	-1905.98116509973
35.125	0.950331777710912	-1680.25952154444
35.375	0.950331777710912	-1481.26785462013
35.625	0.950331777710912	-1305.8410355804
35.875	0.950331777710912	-1151.18869288529
36.125	0.950331777710912	-1014.85084419115
36.375	0.950331777710912	-894.658780633898
36.625	0.950331777710912	-788.700581705358
36.875	0.950331777710912	-695.290712602996
37.125	0.950331777710912	-612.943220806602
37.375	0.950331777710912	-540.34810583139
37.625	0.950331777710912	-476.350486534289
37.875	0.950331777710912	-419.932234810029
38.125	0.950331777710912	-370.195783711119
38.375	0.950331777710912	-326.349852585162
38.625	0.950331777710912	-287.696862291352
38.875	0.950331777710912	-253.621840421079
39.125	0.950331777710912	-223.582640130796
39.375	0.950331777710912	-197.101317075764
39.625	0.950331777710912	-173.756527342204
39.875	0.950331777710912	-153.176825505604
40.125	0.950331777710912	-135.034756251954
40.375	0.950331777710912	-119.041645614277
40.625	0.950331777710912	-104.94300899897
40.875	0.950331777710912	-92.5145029824341
41.125	0.950331777710912	-81.5583565035555
41.375	0.950331777710912	-71.9002246996239
41.625	0.950331777710912	-63.3864153530126
41.875	0.950331777710912	-55.8814438404863
42.125	0.950331777710912	-49.2658777002406
42.375	0.950331777710912	-43.4344365369782
42.625	0.950331777710912	-38.2943170454335
42.875	0.950331777710912	-33.7637165125444
43.125	0.950331777710912	-29.7705313146342
43.375	0.950331777710912	-26.2512097088254
43.625	0.950331777710912	-23.1497406715918
43.875	0.950331777710912	-20.4167627009483
44.125	0.950331777710912	-18.0087784066127
44.375	0.950331777710912	-15.887462394933
44.625	0.950331777710912	-14.0190514391447
44.875	0.950331777710912	-12.3738072342694
45.125	0.950331777710912	-10.9255431904122
45.375	0.950331777710912	-9.65120773679697
45.625	0.950331777710912	-8.53051750772221
45.875	0.950331777710912	-7.54563457506573
46.125	0.950331777710912	-6.6808825926037
46.375	0.950331777710912	-5.9224973363931
46.625	0.950331777710912	-5.25840767262503
46.875	0.950331777710912	-4.67804346841228
47.125	0.950331777710912	-4.17216738960056
47.375	0.950331777710912	-3.73272790972824
47.625	0.950331777710912	-3.35273119173005
47.875	0.950331777710912	-3.02612980426861
48.125	0.950331777710912	-2.74772650244707
48.375	0.950331777710912	-2.51309154237769
48.625	0.950331777710912	-2.3184922144605
48.875	0.950331777710912	-2.16083347469552
49.125	0.950331777710912	-2.03760873000285
49.375	0.950331777710912	-1.94685999517997
49.625	0.950331777710912	-1.88714678837333
49.875	0.950331777710912	-1.85752327120336
0.125	0.966039740978861	167471855009.966
0.375	0.966039740978861	-14327701785.678
0.625	0.966039740978861	-19279315068.4952
0.875	0.966039740978861	-18520978792.9072
1.125	0.966039740978861	-20038216047.0396
1.375	0.966039740978861	-21386408302.8352
1.625	0.966039740978861	-21902065276.1548
1.875	0.966039740978861	-21645033824.2741
2.125	0.966039740978861	-20818838702.1235
2.375	0.966039740978861	-19620984963.981
2.625	0.966039740978861	-18210680018.6501
2.875	0.966039740978861	-16706213829.2268
3.125	0.966039740978861	-15190502470.8895
3.375	0.966039740978861	-13718513107.8882
3.625	0.966039740978861	-12324322219.6337
3.875	0.966039740978861	-11027023497.731
4.125	0.966039740978861	-9835340339.41806
