$\Phi$_gauss_grad
x	y	$\Phi$_gauss_grad_x	$\Phi$_gauss_grad_y
23.625	0.966039740978861	283718.841631444	-535408.020001743
23.875	0.966039740978861	250142.219754527	-472036.108125025
24.125	0.966039740978861	220538.62613729	-416164.059876806
24.375	0.966039740978861	194438.023021568	-366904.41847268
24.625	0.966039740978861	171425.970575924	-323474.722312274
24.875	0.966039740978861	151137.052065944	-285185.08534627
25.125	0.966039740978861	133249.076330037	-251427.246205478
25.375	0.966039740978861	117477.965694464	-221664.912440104
25.625	0.966039740978861	103573.248314218	-195425.246741579
25.875	0.966039740978861	91314.0834978321	-172291.360118743
26.125	0.966039740978861	80505.7570152231	-151895.692961395
26.375	0.966039740978861	70976.5908319615	-133914.178999134
26.625	0.966039740978861	62575.2182783972	-118061.099575006
26.875	0.966039740978861	55168.1814516011	-104084.546598764
27.125	0.966039740978861	48637.8127537705	-91762.422195739
27.375	0.966039740978861	42880.3669733271	-80898.9115782541
27.625	0.966039740978861	37804.3742854498	-71321.3731713409
27.875	0.966039740978861	33329.1880503212	-62877.5966422838
28.125	0.966039740978861	29383.7043750957	-55433.3853189156
28.375	0.966039740978861	25905.2331284679	-48870.4246274312
28.625	0.966039740978861	22838.5024978744	-43084.4027177176
28.875	0.966039740978861	20134.7812966903	-37983.3534451805
29.125	0.966039740978861	17751.105095937	-33486.1954059773
29.375	0.966039740978861	15649.5939014641	-29521.4438333475
29.625	0.966039740978861	13796.8505493912	-26026.0749057156
29.875	0.966039740978861	12163.4302728462	-22944.524435906
30.125	0.966039740978861	10723.3730219424	-20227.805043439
30.375	0.966039740978861	9453.79111437069	-17832.7277923532
30.625	0.966039740978861	8334.50567175642	-15721.2159350742
30.875	0.966039740978861	7347.72607092628	-13859.6998648375
31.125	0.966039740978861	6477.76732171412	-12218.5836683068
31.375	0.966039740978861	5710.80088473237	-10771.7748066233
31.625	0.966039740978861	5034.63497316395	-9496.26945534623
31.875	0.966039740978861	4438.52085052909	-8371.78691742229
32.125	0.966039740978861	3912.98204894275	-7380.44730244789
32.375	0.966039740978861	3449.66379616199	-6506.48735249062
32.625	0.966039740978861	3041.20026047662	-5736.00990046344
32.875	0.966039740978861	2681.09750532249	-5056.76298110508
33.125	0.966039740978861	2363.63029487711	-4457.94508553796
33.375	0.966039740978861	2083.75111178037	-3930.03346554622
33.625	0.966039740978861	1837.0099419977	-3464.6327598057
33.875	0.966039740978861	1619.48355279213	-3054.34153705571
34.125	0.966039740978861	1427.71314049716	-2692.63463578485
34.375	0.966039740978861	1258.64935768089	-2373.75943092076
34.625	0.966039740978861	1109.60384646942	-2092.64437922967
34.875	0.966039740978861	978.206508114166	-1844.81839019515
35.125	0.966039740978861	862.367829982729	-1626.3397411105
35.375	0.966039740978861	760.245671472801	-1433.73340675072
35.625	0.966039740978861	670.215981163714	-1263.93580766936
35.875	0.966039740978861	590.846979960139	-1114.24609903859
36.125	0.966039740978861	520.876400034812	-982.283225863064
36.375	0.966039740978861	459.191417915174	-865.948062027333
36.625	0.966039740978861	404.810962855541	-763.390031411955
36.875	0.966039740978861	356.870119368366	-672.977680537882
37.125	0.966039740978861	314.606376056727	-593.272734989732
37.375	0.966039740978861	277.347502221997	-523.007227232508
37.625	0.966039740978861	244.500859581286	-461.063332244493
37.875	0.966039740978861	215.543979230793	-406.455590425056
38.125	0.966039740978861	190.01625409396	-358.315235175264
38.375	0.966039740978861	167.51161481745	-315.876376001062
38.625	0.966039740978861	147.672072705082	-278.463817479769
38.875	0.966039740978861	130.182027056849	-245.482320432169
39.125	0.966039740978861	114.763246427762	-216.407134566592
39.375	0.966039740978861	101.170444030612	-190.775652071234
39.625	0.966039740978861	89.1873769488643	-168.180049450863
39.875	0.966039740978861	78.62340715063	-148.260800612204
40.125	0.966039740978861	69.3104696341108	-130.700958053629
40.375	0.966039740978861	61.1003995056661	-115.221111224967
40.625	0.966039740978861	53.8625754966147	-101.574941888925
40.875	0.966039740978861	47.4818424544489	-89.5453058071712
41.125	0.966039740978861	41.8566797785659	-78.9407784415901
41.375	0.966039740978861	36.8975866800021	-69.592609739069
41.625	0.966039740978861	32.5256585913205	-61.3520395722018
41.875	0.966039740978861	28.6713320914076	-54.0879311427819
42.125	0.966039740978861	25.2732783888267	-47.6846847107288
42.375	0.966039740978861	22.2774277690737	-42.0403984685187
42.625	0.966039740978861	19.6361094931524	-37.0652473110177
42.875	0.966039740978861	17.3072934703182	-32.6800537156409
43.125	0.966039740978861	15.2539216459801	-28.8150280026103
43.375	0.966039740978861	13.4433184721088	-25.4086579387019
43.625	0.966039740978861	11.8466710849076	-22.4067300228236
43.875	0.966039740978861	10.4385709228301	-19.7614668859566
44.125	0.966039740978861	9.19660949495903	-17.4307670846214
44.375	0.966039740978861	8.10102187080394	-15.3775351954941
44.625	0.966039740978861	7.13437222139959	-13.5690915550068
44.875	0.966039740978861	6.28127641026	-11.9766522544668
45.125	0.966039740978861	5.52815722191652	-10.5748711186915
45.375	0.966039740978861	4.86302833477157	-9.34143638201985
45.625	0.966039740978861	4.27530360211809	-8.25671564558787
45.875	0.966039740978861	3.75562860763612	-7.30344346772877
46.125	0.966039740978861	3.29573181591651	-6.46644661753032
46.375	0.966039740978861	2.88829295019237	-5.73240262069317
46.625	0.966039740978861	2.52682650342957	-5.0896277564409
46.875	0.966039740978861	2.20557852960225	-4.52789113276192
47.125	0.966039740978861	1.91943507318964	-4.03825188212616
47.375	0.966039740978861	1.66384078001929	-3.61291688767376
47.625	0.966039740978861	1.43472639450646	-3.24511677650792
47.875	0.966039740978861	1.22844398966076	-2.92899820738133
48.125	0.966039740978861	1.04170889921177	-2.65953073934696
48.375	0.966039740978861	0.871547427783839	-2.43242679997965
48.625	0.966039740978861	0.715249506933374	-2.24407348025645
48.875	0.966039740978861	0.570325543497388	-2.09147507144446
49.125	0.966039740978861	0.434466773329948	-1.97220543037105
49.375	0.966039740978861	0.305508489145484	-1.88436941597941
49.625	0.966039740978861	0.181395556666273	-1.82657278453928
49.875	0.966039740978861	0.0601496692987518	-1.79790006539429
0.125	0.98174770424681	331949813437.166	317690277313.707
0.375	0.98174770424681	-386841047998.222	323141701386.433
0.625	0.98174770424681	-19857083140.6016	43496196655.6169
0.875	0.98174770424681	-3758654828.89482	-17338708742.2809
1.125	0.98174770424681	-6051162620.46371	-26718114208.6169
1.375	0.98174770424681	-3739511284.85833	-27827818812.8221
1.625	0.98174770424681	-450719054.630161	-27151756745.4652
1.875	0.98174770424681	2271482025.261	-25672348788.8582
2.125	0.98174770424681	4172870927.40546	-23756273559.4003
2.375	0.98174770424681	5347770079.28106	-21654962603.3406
2.625	0.98174770424681	5959194267.53558	-19536787129.4871
2.875	0.98174770424681	6163297943.65285	-17502692625.8142
3.125	0.98174770424681	6089163837.28979	-15606186501.5591
3.375	0.98174770424681	5835995473.68427	-13870512513.1451
3.625	0.98174770424681	5476432970.22582	-12300890698.9788
3.875	0.98174770424681	5061672048.31007	-10892467583.5389
4.125	0.98174770424681	4626552910.71105	-9635204467.86888
4.375	0.98174770424681	4193913629.40122	-8516767475.65471
4.625	0.98174770424681	3778037638.14077	-7524177067.07509
4.875	0.98174770424681	3387258413.41616	-6644711520.37864
5.125	0.98174770424681	3025865923.67732	-5866371922.07379
5.375	0.98174770424681	2695469941.9015	-5178094406.38576
5.625	0.98174770424681	2395957043.16805	-4569819726.83274
5.875	0.98174770424681	2126151542.92939	-4032484573.08669
6.125	0.98174770424681	1884264778.85917	-3557971959.70172
6.375	0.98174770424681	1668195286.353	-3139042117.63546
6.625	0.98174770424681	1475725213.2235	-2769256046.79846
6.875	0.98174770424681	1304645330.33672	-2442898495.5898
7.125	0.98174770424681	1152831450.71372	-2154904003.51631
7.375	0.98174770424681	1018288185.473	-1900787830.72348
7.625	0.98174770424681	899171065.417994	-1676582554.4509
7.875	0.98174770424681	793794604.828853	-1478780518.15368
8.125	0.98174770424681	700631470.751731	-1304281988.67264
8.375	0.98174770424681	618306245.206177	-1150348701.77387
8.625	0.98174770424681	545586110.749325	-1014562392.70317
8.875	0.98174770424681	481369995.575199	-894787878.184868
9.125	0.98174770424681	424677172.261383	-789140256.897974
9.375	0.98174770424681	374635936.750186	-695955813.284246
9.625	0.98174770424681	330472746.917456	-613766236.37131
9.875	0.98174770424681	291502035.414965	-541275796.20217
10.125	0.98174770424681	257116803.231192	-477341152.497786
10.375	0.98174770424681	226780030.550359	-420953501.617352
10.625	0.98174770424681	200016897.57111	-371222797.753671
10.875	0.98174770424681	176407781.441924	-327363812.105058
11.125	0.98174770424681	155581980.54335	-288683819.286566
11.375	0.98174770424681	137212110.016935	-254571723.440862
11.625	0.98174770424681	121009110.005114	-224488457.448889
11.875	0.98174770424681	106717808.70218	-197958507.444553
12.125	0.98174770424681	94112984.800385	-174562431.658046
12.375	0.98174770424681	82995877.436109	-153930257.616482
12.625	0.98174770424681	73191095.7664597	-135735655.083341
12.875	0.98174770424681	64543884.4937133	-119690793.98114
13.125	0.98174770424681	56917705.7896212	-105541807.067831
13.375	0.98174770424681	50192102.0248226	-93064786.4663341
13.625	0.98174770424681	44260807.4081476	-82062251.4084608
13.875	0.98174770424681	39030080.0518802	-72360031.8661821
14.125	0.98174770424681	34417229.0912799	-63804519.2104412
14.375	0.98174770424681	30349314.3040227	-56260240.7561452
14.625	0.98174770424681	26761998.2108736	-49607720.1057115
14.875	0.98174770424681	23598532.9110409	-43741589.6693779
15.125	0.98174770424681	20808865.9349146	-38568925.6854125
15.375	0.98174770424681	18348851.2045895	-34007779.5475575
15.625	0.98174770424681	16179552.7996944	-29985882.3239337
15.875	0.98174770424681	14266630.6526569	-26439502.0683118
16.125	0.98174770424681	12579798.5623374	-23312435.92306
16.375	0.98174770424681	11092346.0353201	-20555121.130399
16.625	0.98174770424681	9780716.45576348	-18123850.9373234
16.875	0.98174770424681	8624134.96183881	-15980083.029098
17.125	0.98174770424681	7604280.18229849	-14089829.5819266
17.375	0.98174770424681	6704994.67213742	-12423119.3100732
17.625	0.98174770424681	5912029.49188157	-10953523.0164171
17.875	0.98174770424681	5212818.90995331	-9657735.15572817
18.125	0.98174770424681	4596281.67995186	-8515204.80267512
18.375	0.98174770424681	4052645.76180084	-7507810.19536877
18.625	0.98174770424681	3573293.72396453	-6619571.71240221
18.875	0.98174770424681	3150626.38900011	-5836398.74760013
19.125	0.98174770424681	2777942.57163265	-5145866.4815327
19.375	0.98174770424681	2449333.01176905	-4537019.02072708
19.625	0.98174770424681	2159586.82835219	-4000195.79175733
19.875	0.98174770424681	1904109.01716115	-3526878.44462148
20.125	0.98174770424681	1678847.68968214	-3109555.84374505
20.375	0.98174770424681	1480229.90372451	-2741605.01070468
20.625	0.98174770424681	1305105.07193255	-2417186.13482874
20.875	0.98174770424681	1150695.05387375	-2131149.99017252
21.125	0.98174770424681	1014550.14283921	-1878956.29348217
21.375	0.98174770424681	894510.251526915	-1656601.71075336
21.625	0.98174770424681	788670.682853835	-1460556.37257118
21.875	0.98174770424681	695351.944547248	-1287707.89299259
22.125	0.98174770424681	613073.130035706	-1135312.00543992
22.375	0.98174770424681	540528.444502496	-1000949.03376162
22.625	0.98174770424681	476566.504664654	-882485.508954858
22.875	0.98174770424681	420172.084679664	-778040.323483813
23.125	0.98174770424681	370450.01925069	-685954.886949312
23.375	0.98174770424681	326611.00911002	-604766.810214251
23.625	0.98174770424681	287959.104145177	-533186.700953353
23.875	0.98174770424681	253880.665966877	-470077.702866423
24.125	0.98174770424681	223834.63512251	-414437.454246408
24.375	0.98174770424681	197343.948801177	-365382.179912974
24.625	0.98174770424681	173987.973082232	-322132.664317607
24.875	0.98174770424681	153395.82983661	-284001.883428006
25.125	0.98174770424681	135240.512551764	-250384.099282788
25.375	0.98174770424681	119233.697840768	-220745.244284262
25.625	0.98174770424681	105121.170411335	-194614.442737012
25.875	0.98174770424681	92678.7889849515	-171576.535164165
26.125	0.98174770424681	81708.929223597	-151265.486827972
26.375	0.98174770424681	72037.3472770287	-133358.575898298
26.625	0.98174770424681	63510.4142268053	-117571.269072404
26.875	0.98174770424681	55992.6775792821	-103652.703349506
27.125	0.98174770424681	49364.7111418183	-91381.7022746401
27.375	0.98174770424681	43521.2191863134	-80563.2634420642
27.625	0.98174770424681	38369.3648340499	-71025.4615221177
27.875	0.98174770424681	33827.2961497033	-62616.7176657102
28.125	0.98174770424681	29822.8465662487	-55203.3919519495
28.375	0.98174770424681	26292.3890260659	-48667.6606687749
28.625	0.98174770424681	23179.8256605956	-42905.6447349291
28.875	0.98174770424681	20435.6969798618	-37825.7595560363
29.125	0.98174770424681	18016.3964382516	-33347.2601207526
29.375	0.98174770424681	15883.4779139859	-29398.9582409365
29.625	0.98174770424681	14003.0451132471	-25918.0915712957
29.875	0.98174770424681	12345.2132093104	-22849.3264526856
30.125	0.98174770424681	10883.6341728041	-20143.8787469511
30.375	0.98174770424681	9595.07825953793	-17758.7387039258
30.625	0.98174770424681	8459.06501323212	-15655.9875523596
30.875	0.98174770424681	7457.53792603918	-13802.1949625132
31.125	0.98174770424681	6574.5775924401	-12167.8878118993
31.375	0.98174770424681	5796.1488028853	-10727.0818175643
31.625	0.98174770424681	5109.87756211063	-9456.86859635082
31.875	0.98174770424681	4504.85449195162	-8337.05159460368
32.125	0.98174770424681	3971.46149720699	-7349.82510467069
32.375	0.98174770424681	3501.21894232144	-6479.49126970448
32.625	0.98174770424681	3086.650912208	-5712.2105814864
32.875	0.98174770424681	2721.16641758176	-5035.78190783654
33.125	0.98174770424681	2398.95465828441	-4439.44855513705
33.375	0.98174770424681	2114.89268124923	-3913.72728495011
33.625	0.98174770424681	1864.46396652748	-3450.25756827499
33.875	0.98174770424681	1643.68664830172	-3041.66868241619
34.125	0.98174770424681	1449.05023078953	-2681.46253882644
34.375	0.98174770424681	1277.45979382603	-2363.91038017438
34.625	0.98174770424681	1126.18680184225	-2083.96170518085
34.875	0.98174770424681	992.825734817349	-1837.16397401992
35.125	0.98174770424681	875.255852238984	-1619.59181833702
35.375	0.98174770424681	771.607482626691	-1427.78463093565
35.625	0.98174770424681	680.232303046161	-1258.6915433098
35.875	0.98174770424681	599.67713641586	-1109.6229165843
36.125	0.98174770424681	528.660850282291	-978.207574904318
36.375	0.98174770424681	466.053990003744	-862.355101566676
36.625	0.98174770424681	410.860822718757	-760.22259862388
36.875	0.98174770424681	362.203506771284	-670.185381622007
37.125	0.98174770424681	319.308135030406	-590.81114366343
37.375	0.98174770424681	281.492430312626	-520.837178120074
37.625	0.98174770424681	248.154897361884	-459.150297928412
37.875	0.98174770424681	218.765258984799	-404.769132254413
38.125	0.98174770424681	192.856024341782	-356.828519099308
38.375	0.98174770424681	170.015055383753	-314.56574572936
38.625	0.98174770424681	149.879013284797	-277.308418181768
38.875	0.98174770424681	132.127580704037	-244.46376699259
39.125	0.98174770424681	116.478368039132	-215.509219121161
39.375	0.98174770424681	102.682422703255	-189.984086172137
39.625	0.98174770424681	90.5202700405631	-167.482236761534
39.875	0.98174770424681	79.7984229444362	-147.64563651671
40.125	0.98174770424681	70.3463046917718	-130.15865299378
40.375	0.98174770424681	62.013536074196	-114.743034955499
40.625	0.98174770424681	54.6675436971959	-101.153486173852
40.875	0.98174770424681	48.1914514229544	-89.1737633734963
41.125	0.98174770424681	42.4822214333577	-78.6132362652191
41.375	0.98174770424681	37.4490153574455	-69.3038549655703
41.625	0.98174770424681	33.0117494057624	-61.0974765760674
41.875	0.98174770424681	29.0998205380801	-53.8635084059248
42.125	0.98174770424681	25.6509834098831	-47.4868303571255
42.375	0.98174770424681	22.610360240018	-41.8659634295916
42.625	0.98174770424681	19.9295678550819	-36.91145521768
42.875	0.98174770424681	17.5659480289945	-32.5444567199193
43.125	0.98174770424681	15.4818888785214	-28.6954678260809
43.375	0.98174770424681	13.644226523191	-25.3032315281039
43.625	0.98174770424681	12.0237174942487	-22.3137592664726
43.875	0.98174770424681	10.5945735021819	-19.6794719092105
44.125	0.98174770424681	9.33405116388261	-17.3584426995373
44.375	0.98174770424681	8.22209016442384	-15.3137301300223
44.625	0.98174770424681	7.24099409859211	-13.5127901312549
44.875	0.98174770424681	6.37514891598417	-11.9269582245416
45.125	0.98174770424681	5.6107744914549	-10.5309934009403
45.375	0.98174770424681	4.93570536946352	-9.30267647072411
45.625	0.98174770424681	4.33919719481459	-8.22245649378392
45.875	0.98174770424681	3.81175575076692	-7.27313966626712
46.125	0.98174770424681	3.34498588501598	-6.43961571410093
46.375	0.98174770424681	2.9314579203438	-5.70861744068441
46.625	0.98174770424681	2.56458942479462	-5.06850960343526
46.875	0.98174770424681	2.2385404605071	-4.50910376046402
47.125	0.98174770424681	1.94812064469995	-4.02149614179555
47.375	0.98174770424681	1.68870654416332	-3.59792596587586
47.625	0.98174770424681	1.45616808895244	-3.23165194739232
47.875	0.98174770424681	1.24680283441374	-2.91684503187829
48.125	0.98174770424681	1.05727702549135	-2.64849565078421
48.375	0.98174770424681	0.884572525433929	-2.42233402176912
48.625	0.98174770424681	0.725938764276243	-2.23476222657972
48.875	0.98174770424681	0.578848942280628	-2.08279698636936
49.125	0.98174770424681	0.440959791145613	-1.96402222461761
49.375	0.98174770424681	0.310074252264386	-1.87655066369171
49.625	0.98174770424681	0.184106477484401	-1.8189938449434
49.875	0.98174770424681	0.0610485944164273	-1.79044009618759
0.125	0.997455667514759	346552967173.972	38838244189.1873
0.375	0.997455667514759	-390730462345.988	274846821837.033
0.625	0.997455667514759	-29779569117.4905	40769608616.1969
0.875	0.997455667514759	-5929497220.84773	-17070406138.5544
1.125	0.997455667514759	-6389909242.66226	-26816603504.353
1.375	0.997455667514759	-3754945022.39135	-28050275627.5305
1.625	0.997455667514759	-381818867.031404	-27350499407.2326
1.875	0.997455667514759	2379797648.71719	-25816622308.451
2.125	0.997455667514759	4300517539.12741	-23849153647.8214
2.375	0.997455667514759	5481435518.34951	-21706957052.6615
2.625	0.997455667514759	6090437086.65078	-19558721770.0533
2.875	0.997455667514759	6287322016.65918	-17503762753.3017
3.125	0.997455667514759	6203618049.84657	-15593567802.0884
3.375	0.997455667514759	5940038362.73805	-13849516461.096
3.625	0.997455667514759	5570095301.77273	-12275295257.1407
3.875	0.997455667514759	5145453766.03995	-10864867740.1943
4.125	0.997455667514759	4701180333.34364	-9607320318.97929
4.375	0.997455667514759	4260198673.33415	-8489691751.24057
4.625	0.997455667514759	3836799294.62171	-7498563789.01924
4.875	0.997455667514759	3439281138.48638	-6620914889.76046
5.125	0.997455667514759	3071879431.58101	-5844546056.79594
5.375	0.997455667514759	2736141148.63697	-5158263593.18395
5.625	0.997455667514759	2431888732.62597	-4551927094.93541
5.875	0.997455667514759	2157884611.22123	-4016425294.76705
6.125	0.997455667514759	1912282254.31067	-3543615525.7676
6.375	0.997455667514759	1692927103.89216	-3126246995.83314
6.625	0.997455667514759	1497553174.18122	-2757879088.73033
6.875	0.997455667514759	1323907939.58089	-2432800762.51831
7.125	0.997455667514759	1169828473.05285	-2145954178.70655
7.375	0.997455667514759	1033284849.0916	-1892864027.61428
7.625	0.997455667514759	912401888.731289	-1669573077.17284
7.875	0.997455667514759	805466850.160368	-1472583954.09865
8.125	0.997455667514759	710928242.675804	-1298806889.96506
8.375	0.997455667514759	627389258.514567	-1145513027.64682
8.625	0.997455667514759	553598155.872942	-1010292826.50817
8.875	0.997455667514759	488437129.73209	-891019092.971246
9.125	0.997455667514759	430910663.684425	-785814176.497118
9.375	0.997455667514759	380133987.712003	-693020897.648421
9.625	0.997455667514759	335322019.296406	-611176807.783859
9.875	0.997455667514759	295779000.459522	-538991414.978554
10.125	0.997455667514759	260888935.11198	-475326045.613825
10.375	0.997455667514759	230106861.312943	-419176044.420731
10.625	0.997455667514759	202950949.25729	-369655046.914608
10.875	0.997455667514759	178995389.449811	-325981086.811288
11.125	0.997455667514759	157864020.751466	-287464327.098347
11.375	0.997455667514759	139224640.80167	-253496226.99369
11.625	0.997455667514759	122783939.026527	-223539978.192653
11.875	0.997455667514759	108282993.210468	-197122062.746967
12.125	0.997455667514759	95493273.2136921	-173824801.819781
12.375	0.997455667514759	84213099.0485899	-153279779.604388
12.625	0.997455667514759	74264504.6531179	-135162040.062668
12.875	0.997455667514759	65490462.9753166	-119184966.0011
13.125	0.997455667514759	57752432.1976494	-105095760.517831
13.375	0.997455667514759	50928186.9543142	-92671460.1671648
13.625	0.997455667514759	44909902.1576402	-81715417.4309931
13.875	0.997455667514759	39602460.5173811	-72054197.3786185
14.125	0.997455667514759	34921957.9989736	-63534839.8441387
14.375	0.997455667514759	30794384.3285718	-56022444.1500603
14.625	0.997455667514759	27154458.2276337	-49398038.4420052
14.875	0.997455667514759	23944599.3667619	-43556700.1488163
15.125	0.997455667514759	21114021.0885523	-38405898.0124766
15.375	0.997455667514759	18617929.7841262	-33864029.6029344
15.625	0.997455667514759	16416818.4392159	-29859131.2976588
15.875	0.997455667514759	14475843.3135611	-26327740.4116312
16.125	0.997455667514759	12764274.0009665	-23213891.5520709
16.375	0.997455667514759	11255008.2543408	-20468231.3809322
16.625	0.997455667514759	9924143.96631573	-18047237.829237
16.875	0.997455667514759	8750601.58611748	-15912531.4500042
17.125	0.997455667514759	7715791.04032277	-14030268.0462213
17.375	0.997455667514759	6803317.92064101	-12370602.9896002
17.625	0.997455667514759	5998724.31635626	-10907218.7748374
17.875	0.997455667514759	5289260.21184305	-9616908.35021194
18.125	0.997455667514759	4663681.84890605	-8479207.64438241
18.375	0.997455667514759	4112073.87693687	-7476071.48475142
18.625	0.997455667514759	3625692.48754092	-6591587.78705571
18.875	0.997455667514759	3196827.06012814	-5811725.49951512
19.125	0.997455667514759	2818678.13609308	-5124112.3174909
19.375	0.997455667514759	2485249.796158	-4517838.65447158
19.625	0.997455667514759	2191254.74221776	-3983284.76971227
19.875	0.997455667514759	1932030.58512477	-3511968.31852285
20.125	0.997455667514759	1703466.01642458	-3096409.91377397
20.375	0.997455667514759	1501935.69785615	-2730014.57173013
20.625	0.997455667514759	1324242.83989466	-2406967.16632647
20.875	0.997455667514759	1167568.56189896	-2122140.23739959
21.125	0.997455667514759	1029427.23342778	-1871012.69368011
21.375	0.997455667514759	907627.090688474	-1649598.12361078
21.625	0.997455667514759	800235.505362367	-1454381.57899021
21.875	0.997455667514759	705548.356516147	-1282263.8304533
22.125	0.997455667514759	622063.021116713	-1130512.21199913
22.375	0.997455667514759	548454.555835303	-996717.276027831
22.625	0.997455667514759	483554.693256121	-878754.572294025
22.875	0.997455667514759	426333.320086824	-774750.945278702
23.125	0.997455667514759	375882.144204114	-683054.816002479
23.375	0.997455667514759	331400.291976783	-602209.977382394
23.625	0.997455667514759	292181.607834693	-530932.487862834
23.875	0.997455667514759	257603.454976005	-468090.297114051
24.125	0.997455667514759	227116.839852776	-412685.280860119
24.375	0.997455667514759	200237.704020198	-363837.40005555
24.625	0.997455667514759	176539.245407607	-320770.73328237
24.875	0.997455667514759	155645.147362324	-282801.160915312
25.125	0.997455667514759	137223.608186533	-249325.505774993
25.375	0.997455667514759	120982.076560412	-219811.958067643
25.625	0.997455667514759	106662.609421381	-193791.632763706
25.875	0.997455667514759	94037.7787263247	-170851.125515391
26.125	0.997455667514759	82907.0622165199	-150625.949041117
26.375	0.997455667514759	73093.6609713485	-132794.745862229
26.625	0.997455667514759	64441.6932977525	-117074.18558515
26.875	0.997455667514759	56813.7204646522	-103214.465776028
27.125	0.997455667514759	50088.565049545	-90995.3450454159
27.375	0.997455667514759	44159.3873013837	-80222.6454003891
27.625	0.997455667514759	38931.9890128161	-70725.1683636363
27.875	0.997455667514759	34323.3180008457	-62351.9759213991
28.125	0.997455667514759	30260.1494748172	-54969.9931489695
28.375	0.997455667514759	26677.9233747218	-48461.894465108
28.625	0.997455667514759	23519.7192356089	-42724.2399661577
28.875	0.997455667514759	20735.352314372	-37665.8322581661
29.125	0.997455667514759	18280.5766380325	-33206.2677037425
29.375	0.997455667514759	16116.3823282092	-29274.6590851889
29.625	0.997455667514759	14208.376051585	-25808.5094054944
29.875	0.997455667514759	12526.2347646307	-22752.7189472234
30.125	0.997455667514759	11043.2240834215	-20058.7098241569
30.375	0.997455667514759	9735.77363451144	-17683.6541252838
30.625	0.997455667514759	8583.10264678902	-15589.7933949551
30.875	0.997455667514759	7566.88984131865	-13743.8386428274
31.125	0.997455667514759	6670.98237901669	-12116.4413554981
31.375	0.997455667514759	5881.13924575852	-10681.7271089154
31.625	0.997455667514759	5184.80500097017	-9416.88437444317
31.875	0.997455667514759	4570.91029761421	-8301.80198776107
32.125	0.997455667514759	4029.69600634881	-7318.74952240877
32.375	0.997455667514759	3552.55815127095	-6452.09549102706
32.625	0.997455667514759	3131.91119497988	-5688.05889802405
32.875	0.997455667514759	2761.06750195744	-5014.49019698537
33.125	0.997455667514759	2434.13106608085	-4420.67817312764
33.375	0.997455667514759	2145.90381452682	-3897.1796828057
33.625	0.997455667514759	1891.8029999821	-3435.6695450968
33.875	0.997455667514759	1667.78836912477	-3028.80820056164
34.125	0.997455667514759	1470.29795056181	-2670.12503447616
34.375	0.997455667514759	1296.19144227078	-2353.91551064934
34.625	0.997455667514759	1142.70029926701	-2075.15048131352
34.875	0.997455667514759	1007.38372861531	-1829.39623200271
35.125	0.997455667514759	888.089892718026	-1612.74399086292
35.375	0.997455667514759	782.921704526882	-1421.74778220359
35.625	0.997455667514759	690.206671252908	-1253.36963666043
35.875	0.997455667514759	608.470307451988	-1104.93128722817
36.125	0.997455667514759	536.412695057384	-974.071583464346
36.375	0.997455667514759	472.887817916685	-858.708947030263
36.625	0.997455667514759	416.885342463953	-757.008271833435
36.875	0.997455667514759	367.51455501512	-667.351742666998
37.125	0.997455667514759	323.990200435697	-588.313108505582
37.375	0.997455667514759	285.619997136528	-518.635001520387
37.625	0.997455667514759	251.793629985447	-457.208941274739
37.875	0.997455667514759	221.973046204228	-403.057706238585
38.125	0.997455667514759	195.683900022681	-355.319792381973
38.375	0.997455667514759	172.508010114555	-313.235711780381
38.625	0.997455667514759	152.076709933112	-276.135913408278
38.875	0.997455667514759	134.06498525218	-243.430134082559
39.125	0.997455667514759	118.186305728471	-214.598010248979
39.375	0.997455667514759	104.188068329714	-189.180801346556
39.625	0.997455667514759	91.8475801969019	-166.774093155036
39.875	0.997455667514759	80.9685170820384	-147.02136510799
40.125	0.997455667514759	71.3778010610846	-129.608319289188
40.375	0.997455667514759	62.9228478856187	-114.25788093836
40.625	0.997455667514759	55.469140211808	-100.725790967917
40.875	0.997455667514759	48.8980881249097	-88.7967204045157
41.125	0.997455667514759	43.1051429442028	-78.2808449668846
41.375	0.997455667514759	37.9981343192318	-69.0108253073947
41.625	0.997455667514759	33.4958041777337	-60.8391448946644
41.875	0.997455667514759	29.5265142148484	-53.635763200906
42.125	0.997455667514759	26.0271063720019	-47.2860468713248
42.375	0.997455667514759	22.9418981860144	-41.6889459729814
42.625	0.997455667514759	20.2217970331423	-36.7553863175488
42.875	0.997455667514759	17.8235191829469	-32.4068522884302
43.125	0.997455667514759	15.708901243292	-28.5741376320214
43.375	0.997455667514759	13.8442930466731	-25.1962443440135
43.625	0.997455667514759	12.200022322993	-22.2194121367128
43.875	0.997455667514759	10.749922645288	-19.5962630500627
44.125	0.997455667514759	9.47091714097839	-17.2850476001953
44.375	0.997455667514759	8.34265134793943	-15.2489804742723
44.625	0.997455667514759	7.34716937615243	-13.455655204487
44.875	0.997455667514759	6.4686282243091	-11.876528510281
45.125	0.997455667514759	5.69304570749138	-10.4864661059134
45.375	0.997455667514759	5.00807798653283	-9.26334274815373
45.625	0.997455667514759	4.40282316041953	-8.18769016162226
45.875	0.997455667514759	3.86764779755557	-7.24238724085535
46.125	0.997455667514759	3.39403364652188	-6.4123876006752
46.375	0.997455667514759	2.97444208788356	-5.68448014054645
